DISTRICT_NAME,YEAR,CROP_TYPE,AUTUMN_HUMIDITY,SPRING_HUMIDITY,SUMMER_HUMIDITY,WINTER_HUMIDITY,AUTUMN_RAINFALL,SPRING_RAINFALL,SUMMER_RAINFALL,WINTER_RAINFALL,AUTUMN_TEMPERATURE,SPRING_TEMPERATURE,SUMMER_TEMPERATURE,WINTER_TEMPERATURE,AUTUMN_WIND_SPEED,SPRING_WIND_SPEED,SUMMER_WIND_SPEED,WINTER_WIND_SPEED,YIELD
BAJHANG,1985,BARLEY,4.71,3.56,9.58,2.01,51.21,51.96,300.11,82.97,3.14,6.66,11.9,-4.42,2.11,3.0,2.67,2.37,811.11
BAJHANG,1986,BARLEY,3.8,3.72,9.12,2.04,11.01,61.16,422.06,42.54,2.95,4.83,11.52,-3.43,2.14,2.94,2.6,2.3,800.0
BAJHANG,1987,BARLEY,2.76,3.9,8.39,1.92,19.51,67.7,137.36,32.13,4.44,5.26,12.74,-1.82,2.37,2.76,2.93,2.27,892.31
BAJHANG,1988,BARLEY,3.84,3.51,9.95,2.2,0.83,57.05,321.95,92.03,3.68,6.25,12.33,-1.75,2.24,2.99,2.7,2.23,777.78
BAJHANG,1990,BARLEY,3.8,4.22,9.85,2.15,2.44,55.47,236.3,53.8,3.83,5.25,12.69,-1.47,2.22,2.82,2.67,2.32,857.14
BAJHANG,1991,BARLEY,2.96,3.47,9.31,2.07,1.18,84.56,130.29,30.17,2.95,5.57,12.75,-2.86,2.33,2.91,2.86,2.3,871.43
BAJHANG,1992,BARLEY,3.96,3.22,9.15,1.96,43.62,20.02,205.06,5.39,3.71,5.89,12.06,-2.44,2.17,3.05,2.84,2.38,610.0
BAJHANG,1993,BARLEY,2.86,3.59,9.4,1.79,0.02,48.16,126.93,15.31,4.33,4.92,12.55,-1.37,2.38,2.97,2.85,2.43,891.09
BAJHANG,1994,BARLEY,3.68,3.46,9.54,2.02,0.12,19.6,190.33,27.9,3.3,6.25,12.78,-2.87,2.26,2.99,2.75,2.44,1004.35
BAJHANG,1995,BARLEY,3.9,3.64,9.41,2.09,21.56,16.92,170.41,49.93,3.96,5.8,12.72,-4.0,2.28,2.9,2.91,2.33,1059.78
BAJHANG,1996,BARLEY,4.0,3.9,9.94,1.89,11.53,44.53,182.57,59.17,3.84,6.11,12.35,-2.51,2.23,2.93,2.8,2.37,1059.78
BAJHANG,1997,BARLEY,3.83,3.67,9.67,1.77,5.71,46.49,166.64,60.08,2.34,4.81,12.57,-4.29,2.13,2.81,2.8,2.46,971.12
BAJHANG,1998,BARLEY,4.42,3.99,9.93,1.87,27.39,79.51,124.49,7.16,5.15,5.82,13.37,-2.18,2.3,2.83,2.91,2.35,1434.29
BAJHANG,1999,BARLEY,3.24,2.83,9.54,1.76,14.35,21.3,129.97,15.58,4.23,7.16,12.85,-1.38,2.33,3.09,2.89,2.31,1433.77
BAJHANG,2000,BARLEY,3.82,3.68,10.26,1.72,0.59,73.47,332.45,20.52,4.28,6.33,11.84,-2.92,2.3,2.88,2.61,2.42,1105.69
BAJHANG,2001,BARLEY,3.6,3.98,10.04,1.67,11.89,42.29,319.78,1.49,4.56,5.86,12.26,-1.76,2.28,2.74,2.68,2.45,1105.69
BAJHANG,2002,BARLEY,3.6,3.7,8.89,1.91,5.08,16.24,169.27,75.36,3.78,6.83,12.38,-2.75,2.25,2.89,2.82,2.37,1105.69
BAJHANG,2003,BARLEY,3.58,3.61,9.86,2.03,25.25,8.96,316.52,43.27,3.77,5.89,12.59,-2.84,2.2,2.92,2.71,2.36,1100.0
BAJHANG,2004,BARLEY,4.24,4.12,9.91,2.13,29.87,111.56,397.03,23.38,2.82,7.29,11.71,-1.76,2.05,2.9,2.56,2.28,850.99
BAJHANG,2005,BARLEY,4.3,4.32,9.96,2.32,20.68,91.95,542.47,65.73,2.93,5.31,12.05,-3.9,2.06,2.75,2.48,2.18,850.99
BAJHANG,2006,BARLEY,4.59,4.93,10.26,2.38,18.95,146.51,452.81,24.48,3.39,5.14,11.81,-0.57,2.11,2.63,2.49,2.31,850.99
BAJHANG,2007,BARLEY,4.47,5.15,10.6,2.14,4.22,182.61,592.98,93.95,3.61,4.92,12.02,-3.2,2.05,2.54,2.53,2.24,850.99
BAJHANG,2008,BARLEY,4.92,4.35,10.72,2.48,11.17,84.91,634.2,12.54,4.15,5.57,11.48,-2.59,2.01,2.67,2.36,2.33,894.04
BAJHANG,2009,BARLEY,4.46,4.2,9.48,2.41,100.52,42.87,410.84,16.54,3.0,6.02,12.29,-1.41,2.08,2.84,2.68,2.22,800.0
BAJHANG,2010,BARLEY,5.22,4.12,9.96,2.28,43.47,24.39,628.61,39.52,3.89,7.42,12.04,-2.74,2.02,2.93,2.58,2.31,916.67
BAJHANG,2011,BARLEY,5.21,4.96,10.54,2.44,2.2,72.66,697.5,59.59,4.37,5.3,11.64,-3.72,2.09,2.62,2.43,2.27,1033.33
BAJHANG,2012,BARLEY,5.0,4.24,10.17,2.57,5.01,47.26,448.64,47.69,2.78,5.13,12.44,-4.33,2.06,2.72,2.72,2.26,761.14
BAJHANG,2013,BARLEY,5.59,5.0,11.32,2.85,46.35,38.58,686.33,172.6,4.08,5.66,11.95,-4.09,2.0,2.72,2.64,2.26,788.51
BAJHANG,2014,BARLEY,5.06,5.03,10.44,2.63,42.99,74.59,407.03,114.28,3.88,4.86,12.44,-3.71,2.14,2.66,2.76,2.28,1000.0
BAJHANG,2015,BARLEY,4.9,5.55,10.26,2.84,19.83,224.37,342.93,95.41,4.81,4.56,12.02,-3.25,2.13,2.37,2.64,2.3,854.0
BAJHANG,2016,BARLEY,4.6,5.07,11.02,2.21,7.54,98.79,396.65,33.43,4.96,6.8,12.49,-0.69,2.28,2.72,2.76,2.28,644.44
BAJHANG,2017,BARLEY,5.39,4.97,10.9,2.59,2.08,148.62,476.15,26.76,4.36,5.81,12.36,-1.14,2.12,2.73,2.7,2.36,716.05
BAJHANG,2018,BARLEY,4.64,4.78,10.9,2.37,0.4,4.53,16.41,0.56,2.92,6.3,12.38,-1.64,2.09,2.77,2.66,2.36,741.12
BAJHANG,2019,BARLEY,5.16,4.9,10.58,2.67,1.05,3.11,14.13,7.16,4.26,4.5,12.42,-5.23,2.08,2.59,2.63,2.4,785.84
BAJURA,1981,BARLEY,3.04,3.92,8.47,1.9,24.32,143.8,377.98,68.72,-1.8,0.5,8.57,-9.11,2.38,2.84,2.74,2.5,850.0
BAJURA,1982,BARLEY,3.24,4.0,7.84,1.84,2.88,45.1,186.99,66.94,-0.72,0.1,8.59,-8.51,2.3,3.36,2.92,2.62,900.0
BAJURA,1983,BARLEY,3.37,3.62,7.97,1.58,41.96,84.25,291.92,16.1,-1.3,-0.2,8.74,-8.52,2.3,3.4,2.87,2.76,802.82
BAJURA,1984,BARLEY,2.54,3.3,8.37,1.58,5.38,25.3,187.24,55.02,-0.96,2.02,9.26,-8.88,2.53,3.21,2.91,3.18,793.48
BAJURA,1985,BARLEY,3.74,3.15,8.26,1.66,38.47,45.0,224.17,75.1,-0.7,2.1,8.91,-9.26,2.51,3.42,2.92,2.7,750.0
BAJURA,1986,BARLEY,3.08,3.21,7.79,1.66,9.26,59.83,345.34,38.5,-1.11,0.19,8.46,-8.16,2.3,3.44,2.8,2.68,700.0
BAJURA,1987,BARLEY,2.3,3.36,7.27,1.6,16.34,63.52,98.43,31.1,0.41,0.76,9.42,-6.6,2.52,3.1,3.12,2.54,754.1
BAJURA,1988,BARLEY,3.0,3.04,8.49,1.82,0.61,47.7,237.32,82.4,-0.29,1.5,9.36,-6.28,2.42,3.35,2.97,2.64,861.7
BAJURA,1990,BARLEY,3.08,3.59,8.43,1.79,2.34,49.61,179.05,46.38,-0.19,0.89,9.72,-5.88,2.49,3.22,2.9,2.82,870.97
BAJURA,1991,BARLEY,2.36,3.08,7.98,1.71,0.79,88.76,92.3,24.59,-1.15,0.58,9.66,-7.44,2.5,3.32,3.07,2.76,869.57
BAJURA,1992,BARLEY,3.2,2.82,7.86,1.62,43.94,17.72,149.2,5.3,-0.25,1.36,8.97,-6.96,2.34,3.6,3.04,2.76,658.33
BAJURA,1993,BARLEY,2.32,3.12,8.02,1.49,0.02,43.75,90.28,12.88,0.39,0.47,9.44,-5.86,2.44,3.32,3.17,2.92,865.0
BAJURA,1994,BARLEY,2.97,3.05,8.23,1.66,0.08,19.42,156.2,23.52,-0.76,1.62,9.71,-7.44,2.4,3.38,2.94,2.99,1033.14
BAJURA,1995,BARLEY,3.16,3.22,8.09,1.72,22.12,16.8,126.09,48.05,-0.21,1.09,9.64,-8.73,2.54,3.34,3.17,2.7,1199.81
BAJURA,1996,BARLEY,3.22,3.42,8.54,1.54,8.84,43.53,135.36,53.09,-0.1,1.42,9.41,-7.12,2.59,3.38,3.03,2.81,1372.0
BAJURA,1997,BARLEY,3.16,3.18,8.24,1.44,4.93,48.45,137.46,56.74,-1.68,0.27,9.48,-9.01,2.58,3.23,2.98,2.84,1306.53
BAJURA,1998,BARLEY,3.6,3.46,8.59,1.53,22.86,77.9,88.46,6.25,1.16,1.44,10.34,-6.97,2.55,3.14,3.18,2.66,1124.18
BAJURA,1999,BARLEY,2.68,2.53,8.24,1.46,11.01,21.72,105.35,14.1,0.15,2.6,9.78,-5.84,2.55,3.42,3.1,2.68,1320.61
BAJURA,2000,BARLEY,3.06,3.17,8.83,1.42,0.62,65.27,260.7,19.39,0.42,1.84,8.96,-7.48,2.49,3.22,2.91,2.88,1320.61
BAJURA,2001,BARLEY,2.95,3.46,8.62,1.38,9.52,39.08,255.49,1.94,0.57,1.52,9.27,-6.36,2.42,3.09,2.96,2.92,1320.61
BAJURA,2002,BARLEY,2.94,3.2,7.75,1.56,4.61,14.96,139.14,65.99,-0.38,2.27,9.2,-7.42,2.41,3.22,3.08,2.82,1320.61
BAJURA,2003,BARLEY,2.83,3.12,8.56,1.65,22.37,9.34,245.77,38.54,-0.4,1.38,9.56,-7.56,2.38,3.42,3.01,2.7,1329.29
BAJURA,2004,BARLEY,3.41,3.54,8.48,1.72,26.15,96.16,315.56,21.08,-1.15,2.9,8.79,-6.42,2.26,3.24,2.84,2.66,500.0
BAJURA,2005,BARLEY,3.42,3.67,8.6,1.88,15.4,81.39,429.1,57.48,-1.06,0.79,8.95,-8.55,2.3,3.24,2.79,2.68,1107.28
BAJURA,2006,BARLEY,3.66,4.15,8.84,1.97,17.1,131.87,356.96,23.51,-0.59,0.77,8.88,-5.2,2.34,2.93,2.76,2.78,1107.28
BAJURA,2007,BARLEY,3.51,4.3,9.14,1.71,3.5,162.07,460.26,78.84,-0.3,0.38,9.07,-7.87,2.32,2.8,2.8,2.66,1107.28
BAJURA,2008,BARLEY,3.8,3.75,9.2,1.97,10.66,78.35,489.4,11.69,0.22,1.13,8.64,-7.12,2.29,2.98,2.65,3.03,519.59
BAJURA,2009,BARLEY,3.64,3.56,8.1,1.96,85.72,37.41,311.83,14.58,-1.19,1.62,9.1,-5.96,2.36,3.32,2.94,2.62,800.37
BAJURA,2010,BARLEY,4.14,3.58,8.68,1.82,38.92,19.7,489.08,34.53,-0.15,2.92,8.98,-7.44,2.19,3.28,2.9,2.59,1000.0
BAJURA,2011,BARLEY,4.03,4.14,9.12,1.92,2.44,61.44,526.04,52.2,0.62,1.02,8.79,-8.49,2.32,3.06,2.7,2.73,1700.0
BAJURA,2012,BARLEY,3.98,3.61,8.83,2.04,4.58,43.11,346.02,40.38,-1.23,0.69,9.33,-8.97,2.49,3.28,3.04,2.93,1399.25
BAJURA,2013,BARLEY,4.47,4.28,9.76,2.24,38.36,34.4,531.74,156.36,0.18,0.82,9.15,-8.86,2.4,3.11,2.88,2.85,987.87
BAJURA,2014,BARLEY,4.07,4.27,9.02,2.09,39.63,71.03,324.56,106.3,-0.16,0.29,9.38,-8.58,2.37,3.22,3.05,2.86,1089.11
BAJURA,2015,BARLEY,3.98,4.63,8.78,2.27,20.83,210.22,276.84,86.39,0.79,-0.12,8.9,-8.06,2.34,2.7,2.94,2.81,848.88
BAJURA,2016,BARLEY,3.76,4.34,9.5,1.81,9.52,92.51,314.62,31.52,0.94,2.38,9.62,-5.3,2.51,3.12,3.0,2.68,900.47
BAJURA,2017,BARLEY,4.3,4.3,9.44,2.13,2.89,145.36,382.6,24.04,0.57,1.14,9.32,-5.7,2.47,3.26,2.99,2.88,1000.0
BAJURA,2018,BARLEY,3.64,4.04,9.42,1.91,0.38,4.18,13.0,0.56,-1.13,1.81,9.44,-6.14,2.4,3.1,2.89,2.82,1003.14
BAJURA,2019,BARLEY,4.2,4.15,9.1,2.12,1.05,3.16,11.58,6.52,0.2,-0.16,9.29,-10.03,2.46,2.92,2.86,2.95,1014.34
BANKE,1981,BARLEY,8.51,7.2,16.63,5.19,54.69,158.41,1090.76,81.86,18.74,24.77,26.59,13.83,1.96,2.66,2.47,2.12,900.0
BANKE,1982,BARLEY,8.52,7.73,15.65,4.93,15.34,120.99,889.93,139.2,19.36,23.81,27.29,13.71,2.04,3.03,2.32,2.28,923.08
BANKE,1983,BARLEY,9.87,5.78,15.31,4.17,94.08,56.82,873.87,45.82,18.84,24.72,27.98,13.25,1.88,3.15,2.48,2.25,888.89
BANKE,1984,BARLEY,7.2,5.82,16.66,4.09,23.3,35.7,784.26,60.19,19.7,26.37,26.61,13.43,2.09,3.12,2.31,2.42,900.0
BANKE,1985,BARLEY,10.3,4.78,15.86,4.34,145.83,65.74,847.21,48.96,18.24,26.8,27.02,14.19,1.81,3.38,2.49,2.38,900.0
BANKE,1986,BARLEY,7.21,5.4,15.22,4.69,23.47,47.14,801.12,60.19,19.58,25.09,26.84,13.95,2.1,3.09,2.34,2.24,1000.0
BANKE,1987,BARLEY,6.54,5.53,13.92,3.89,63.22,67.77,451.18,39.41,20.3,25.19,29.16,15.27,2.01,3.22,2.38,2.15,1000.0
BANKE,1988,BARLEY,8.74,5.45,17.14,4.39,5.01,90.35,1165.05,107.58,20.06,26.36,26.78,15.43,1.96,3.05,2.36,2.17,666.67
BANKE,1990,BARLEY,8.56,6.23,16.7,4.27,9.69,64.05,914.11,81.39,20.06,25.27,26.92,15.44,1.96,2.99,2.28,2.44,1500.0
BANKE,1991,BARLEY,6.82,4.3,15.9,4.12,6.43,30.24,605.84,51.0,19.57,26.74,27.9,14.93,2.12,3.17,2.47,2.35,2000.0
BANKE,1992,BARLEY,8.02,4.62,15.25,3.99,53.7,25.14,744.1,7.27,19.88,25.93,27.28,14.3,2.1,3.7,2.46,2.3,500.0
BANKE,1993,BARLEY,5.66,5.16,15.47,3.29,0.16,85.63,491.01,19.33,21.06,24.89,27.84,15.33,2.2,3.08,2.48,2.34,950.0
BANKE,1994,BARLEY,6.56,4.77,15.87,3.79,1.72,20.8,564.17,47.08,20.49,26.52,27.93,15.09,2.22,3.2,2.44,2.48,950.0
BANKE,1995,BARLEY,7.2,4.64,15.69,3.81,18.14,7.24,532.99,35.67,21.16,26.51,28.05,14.51,2.14,3.26,2.52,2.46,950.0
BANKE,1996,BARLEY,7.95,5.25,16.1,3.82,44.0,26.2,501.58,86.71,20.12,26.43,27.36,14.7,2.12,3.21,2.47,2.42,1266.67
BANKE,1997,BARLEY,6.9,4.81,14.9,3.55,23.82,28.48,329.48,68.16,20.5,25.18,28.34,13.76,2.11,3.11,2.51,2.44,1000.0
BANKE,1998,BARLEY,9.34,5.96,16.3,3.92,58.85,74.23,504.26,14.0,21.77,25.29,27.95,14.41,1.98,2.94,2.55,2.19,750.0
BANKE,1999,BARLEY,6.92,3.99,15.3,3.67,41.0,37.52,370.54,22.49,20.84,26.97,28.28,15.51,2.17,3.29,2.35,2.33,1000.0
BANKE,2000,BARLEY,8.1,5.21,17.03,3.3,0.72,90.08,852.56,22.74,20.38,26.43,26.41,14.46,2.04,3.01,2.36,2.39,1000.0
BANKE,2001,BARLEY,7.62,5.56,16.67,3.34,44.39,48.56,640.98,2.7,20.96,26.12,27.33,15.0,2.04,2.92,2.08,2.28,1000.0
BANKE,2002,BARLEY,7.3,5.31,14.47,4.13,9.96,23.61,403.23,89.94,21.16,26.84,28.87,14.88,2.2,2.97,2.49,2.34,1000.0
BANKE,2003,BARLEY,8.14,4.86,16.07,4.53,29.94,12.29,610.46,55.43,20.16,25.91,27.82,14.41,2.08,3.01,2.31,2.3,1000.0
BANKE,2004,BARLEY,8.42,6.18,16.92,4.75,39.06,135.37,849.29,36.26,19.28,26.92,26.36,14.68,1.94,3.06,2.32,2.16,1000.0
BANKE,2005,BARLEY,9.54,6.42,16.32,4.97,59.87,99.63,1047.3,71.89,19.24,25.27,27.18,14.46,1.83,2.82,2.51,2.26,1000.0
BANKE,2006,BARLEY,9.13,7.79,17.4,4.8,30.17,170.78,963.7,19.42,20.36,24.97,26.26,16.04,2.01,2.56,2.19,2.35,1000.0
BANKE,2007,BARLEY,10.24,8.59,17.39,4.76,9.95,202.18,1189.84,122.75,19.45,24.82,26.52,14.1,1.79,2.71,2.28,2.31,1000.0
BANKE,2008,BARLEY,11.35,6.32,18.18,5.14,12.78,113.66,1498.8,11.93,19.68,25.73,25.33,14.36,1.67,2.85,2.02,2.09,1000.0
BANKE,2009,BARLEY,9.7,6.37,16.05,5.19,151.58,65.08,879.58,19.94,19.12,25.96,27.72,15.2,2.02,2.92,2.36,2.25,1000.0
BANKE,2010,BARLEY,11.86,5.96,16.6,5.13,52.16,49.25,1127.77,41.83,19.94,27.6,27.27,14.2,1.83,3.08,2.41,2.15,1000.0
BANKE,2011,BARLEY,11.2,7.34,17.58,5.27,0.81,89.85,1467.68,57.64,19.51,25.27,26.09,13.73,1.8,2.82,2.3,2.13,1000.0
BANKE,2012,BARLEY,10.26,5.9,16.19,5.35,6.75,38.81,1097.28,80.45,18.79,25.47,27.4,13.43,1.76,3.03,2.52,2.31,1000.0
BANKE,2013,BARLEY,11.73,7.03,18.41,6.2,89.88,34.29,1488.31,154.4,19.6,25.86,25.7,13.75,1.78,3.0,2.27,2.13,1000.0
BANKE,2014,BARLEY,9.57,7.12,16.49,5.64,50.62,63.76,1027.88,98.8,19.88,25.33,27.67,13.81,2.06,3.02,2.35,2.25,1000.0
BANKE,2015,BARLEY,8.87,8.7,16.87,5.38,22.97,226.19,937.93,67.07,21.24,24.5,26.98,14.74,2.08,2.7,2.35,2.19,900.0
BANKE,2016,BARLEY,9.84,6.96,18.26,4.43,61.5,151.96,1136.07,21.42,20.44,26.87,26.49,15.74,1.84,3.03,2.21,2.28,900.0
BANKE,2017,BARLEY,10.46,7.31,17.84,5.17,8.37,157.74,1137.22,31.57,20.75,26.12,26.88,15.85,1.89,2.73,2.32,2.18,1000.0
BANKE,2018,BARLEY,9.68,7.65,18.07,4.68,0.04,6.98,44.39,0.48,19.47,25.95,26.65,14.76,1.97,2.8,2.34,2.24,1111.11
BANKE,2019,BARLEY,11.4,7.45,17.76,5.77,0.53,2.63,39.45,6.85,19.72,25.1,27.08,13.51,1.65,2.88,2.32,2.19,1375.0
BARA,1981,BARLEY,9.88,8.34,18.22,5.25,28.46,216.12,1001.58,36.5,20.57,26.23,27.31,15.82,1.87,2.61,2.51,2.09,1000.0
BARA,1982,BARLEY,8.86,7.32,17.12,4.92,13.68,109.98,708.2,84.9,21.56,26.39,28.37,15.75,1.9,2.7,2.48,2.13,1000.0
BARA,1983,BARLEY,9.17,5.9,16.27,3.45,59.12,58.22,454.14,7.6,22.35,26.7,29.51,15.68,1.92,2.99,2.7,2.21,1000.0
BARA,1984,BARLEY,8.88,5.79,18.08,3.71,15.45,51.78,898.67,28.22,21.17,28.31,26.87,15.5,1.84,3.04,2.47,2.32,893.62
BARA,1985,BARLEY,11.74,5.23,17.08,4.63,103.39,31.53,921.2,22.91,19.94,28.48,27.94,15.8,1.59,3.04,2.5,2.16,888.89
BARA,1986,BARLEY,7.74,5.89,16.6,4.91,45.62,64.53,675.03,48.19,21.56,26.95,27.73,15.92,1.91,2.88,2.66,2.25,941.18
BARA,1987,BARLEY,10.93,5.34,16.97,4.43,92.45,43.56,882.37,10.65,20.35,27.32,28.28,16.69,1.58,2.85,2.44,2.12,1000.0
BARA,1988,BARLEY,9.3,7.01,18.16,4.51,15.9,149.56,811.05,29.58,22.24,27.26,27.65,17.0,1.88,2.71,2.36,2.13,1000.0
BARA,1990,BARLEY,9.47,6.15,17.91,4.16,19.3,29.33,901.41,24.59,22.06,27.37,27.84,17.16,1.87,2.8,2.54,2.1,909.09
BARA,1991,BARLEY,7.54,4.82,17.14,3.87,2.52,29.51,499.62,26.1,21.8,28.49,28.6,17.08,1.98,2.91,2.74,2.29,1100.0
BARA,1992,BARLEY,8.6,4.92,15.72,3.8,57.18,30.6,475.36,7.55,22.36,28.0,28.92,15.92,1.98,3.55,2.74,2.13,818.18
BARA,1993,BARLEY,8.2,6.3,16.58,3.42,8.49,107.89,522.52,8.52,22.46,26.47,28.74,16.84,1.9,2.93,2.64,2.19,990.91
BARA,1994,BARLEY,7.55,5.28,16.8,3.8,7.88,29.78,515.22,23.42,22.2,28.2,29.11,16.76,2.02,2.97,2.72,2.34,990.91
BARA,1995,BARLEY,8.74,4.93,17.88,3.85,43.11,13.31,678.08,35.4,22.44,28.43,28.04,16.17,1.95,3.23,2.53,2.31,882.35
BARA,1996,BARLEY,8.91,5.56,17.46,4.17,39.3,40.96,652.73,51.7,21.52,28.35,27.94,16.04,1.96,3.05,2.32,2.26,910.0
BARA,1997,BARLEY,8.04,5.34,16.85,3.67,16.56,54.86,558.68,29.96,22.13,26.87,28.38,15.41,1.98,2.94,2.48,2.3,825.69
BARA,1998,BARLEY,11.33,6.92,17.64,3.97,41.58,59.48,667.75,8.33,23.14,27.02,28.42,16.1,1.86,2.92,2.65,2.24,730.0
BARA,1999,BARLEY,9.0,5.24,16.93,3.92,66.76,48.95,449.73,3.55,22.18,28.4,28.54,17.59,1.94,2.99,2.71,2.27,761.9
BARA,2000,BARLEY,9.47,6.44,18.27,3.36,3.02,77.12,772.43,2.82,22.31,27.6,27.32,16.12,1.93,2.79,2.48,2.29,761.9
BARA,2001,BARLEY,10.58,6.64,18.0,3.63,43.77,71.01,662.62,1.25,21.93,27.77,28.24,16.13,1.87,2.89,2.45,2.12,800.0
BARA,2002,BARLEY,8.75,7.74,16.45,4.52,29.24,113.83,414.98,37.68,22.78,27.39,29.0,16.63,1.9,2.87,2.6,2.16,761.9
BARA,2003,BARLEY,8.92,6.04,17.36,4.84,44.1,21.0,504.02,62.92,22.09,27.43,28.56,15.69,1.94,2.71,2.65,2.11,761.9
BARA,2004,BARLEY,9.93,8.06,18.49,5.25,84.28,247.61,959.62,27.75,20.66,27.43,26.83,16.07,1.7,2.57,2.45,1.95,750.0
BARA,2005,BARLEY,10.92,6.86,17.76,5.6,158.24,70.6,904.41,62.63,20.66,27.26,27.9,16.15,1.67,2.59,2.4,2.15,1000.0
BARA,2006,BARLEY,11.14,8.29,18.51,5.31,31.98,177.22,1034.3,17.16,21.25,26.74,26.88,16.89,1.62,2.56,2.27,2.03,1102.94
BARA,2007,BARLEY,12.22,9.13,18.46,5.44,30.07,155.39,1147.91,82.9,20.81,26.53,27.18,14.95,1.58,2.42,2.32,1.95,970.59
BARA,2008,BARLEY,12.58,7.74,19.12,5.92,24.87,173.84,1438.76,23.67,21.02,26.93,26.41,15.52,1.49,2.49,2.25,1.95,970.59
BARA,2009,BARLEY,10.12,7.15,17.75,5.42,61.98,128.0,833.13,4.48,21.38,27.3,28.12,16.58,1.88,2.67,2.29,2.04,970.59
BARA,2010,BARLEY,12.76,7.01,17.93,4.94,55.4,73.3,972.2,16.37,21.48,28.81,27.9,15.97,1.69,2.91,2.62,2.08,970.59
BARA,2011,BARLEY,12.02,8.3,18.57,5.31,5.51,188.81,1059.08,15.23,21.17,26.52,26.96,15.21,1.54,2.68,2.38,2.08,888.89
BARA,2012,BARLEY,10.47,6.19,17.42,5.27,28.98,40.03,1022.58,22.33,18.93,27.68,28.09,14.87,2.01,2.91,2.21,2.32,875.0
BARA,2013,BARLEY,12.47,7.7,18.5,5.89,183.11,160.52,1120.85,51.57,20.52,26.49,26.97,14.59,1.72,2.72,1.9,2.38,1058.82
BARA,2014,BARLEY,11.56,7.47,18.61,6.1,77.26,163.26,1115.87,46.5,20.58,27.05,27.88,14.94,1.71,2.83,2.04,2.16,1250.0
BARA,2015,BARLEY,10.81,9.15,18.23,5.92,41.94,195.43,1084.27,20.26,22.06,26.47,27.95,16.33,1.71,2.58,2.25,2.14,1160.49
BARA,2016,BARLEY,11.77,7.38,19.07,5.2,69.32,141.27,1006.06,10.42,21.54,28.64,27.58,17.07,1.68,3.12,2.14,2.07,1955.56
BARA,2017,BARLEY,12.28,8.82,19.05,5.51,37.3,225.99,1001.35,9.04,22.36,27.03,27.84,17.6,1.7,2.6,2.44,2.04,2146.34
BARA,2018,BARLEY,9.56,8.92,18.91,4.66,0.22,6.91,26.76,0.12,21.92,26.76,27.92,16.12,1.85,2.72,2.47,2.08,2179.49
BARA,2019,BARLEY,12.94,8.22,18.84,5.86,1.24,5.02,35.88,3.46,20.89,26.94,28.08,15.72,1.64,2.68,2.52,2.16,2236.84
BARDIYA,1981,BARLEY,8.49,7.35,17.17,5.25,52.28,170.9,1004.42,86.11,19.84,26.29,27.98,14.79,1.84,2.52,2.36,2.0,1000.0
BARDIYA,1982,BARLEY,8.47,7.98,15.99,4.96,13.15,110.64,785.29,134.66,20.74,25.29,28.83,14.67,1.98,2.87,2.28,2.15,1285.71
BARDIYA,1983,BARLEY,9.86,5.9,15.7,4.28,92.02,57.76,840.81,43.83,19.73,26.23,29.44,14.2,1.82,2.96,2.37,2.16,1000.0
BARDIYA,1984,BARLEY,7.07,5.86,17.19,4.13,20.89,37.43,735.82,65.12,21.02,27.99,28.09,14.31,2.08,2.92,2.19,2.3,800.0
BARDIYA,1985,BARLEY,10.4,4.9,16.36,4.33,132.6,69.58,790.06,52.11,19.16,28.32,28.5,15.17,1.76,3.13,2.35,2.24,800.0
BARDIYA,1986,BARLEY,7.15,5.51,15.62,4.72,21.44,52.37,791.33,58.31,20.88,26.68,28.24,14.94,2.01,2.93,2.22,2.15,1000.0
BARDIYA,1987,BARLEY,6.38,5.68,14.07,3.94,54.68,72.12,419.36,38.28,21.53,26.72,30.89,16.2,1.99,3.03,2.34,2.05,1000.0
BARDIYA,1988,BARLEY,8.75,5.57,17.68,4.5,4.09,92.17,1059.29,113.71,21.18,27.78,28.17,16.24,1.92,2.91,2.24,2.1,1000.0
BARDIYA,1990,BARLEY,8.32,6.48,17.23,4.3,6.92,68.09,811.08,81.79,21.44,26.73,28.38,16.49,1.97,2.81,2.24,2.3,900.0
BARDIYA,1991,BARLEY,6.71,4.46,16.04,4.15,5.26,40.94,518.54,50.64,20.81,28.19,29.54,15.96,2.08,3.01,2.39,2.27,1428.57
BARDIYA,1992,BARLEY,7.78,4.7,15.64,4.12,50.74,25.93,684.44,6.68,21.27,27.47,28.85,15.31,2.05,3.38,2.34,2.16,1000.0
BARDIYA,1993,BARLEY,5.4,5.25,15.71,3.27,0.14,80.1,437.67,20.1,22.44,26.42,29.55,16.37,2.13,2.91,2.41,2.24,883.33
BARDIYA,1994,BARLEY,6.66,4.92,16.2,3.85,1.32,20.94,505.54,45.3,21.9,28.05,29.54,16.21,2.15,2.99,2.38,2.33,900.0
BARDIYA,1995,BARLEY,7.29,4.81,15.97,3.93,18.73,8.55,494.9,38.83,22.49,27.98,29.68,15.63,2.1,3.04,2.46,2.31,900.0
BARDIYA,1996,BARLEY,8.14,5.45,16.5,3.95,36.79,32.55,461.18,82.23,21.26,27.9,28.93,15.62,2.08,3.0,2.41,2.26,540.0
