ID,DISTRICT,YEAR,autumn_humidity,spring_humidity,summer_humidity,winter_humidity,autumn_rainfall,spring_rainfall,summer_rainfall,winter_rainfall,autumn_temperature,spring_temperature,summer_temperature,winter_temperature,autumn_wind_speed,spring_wind_speed,summer_wind_speed,winter_wind_speed
172.0,Banke,1997.0,6.9,4.81,14.9,3.55,23.82,28.48,329.48,68.16,20.5,25.18,28.34,13.76,2.11,3.11,2.51,2.44
173.0,Banke,1998.0,9.34,5.96,16.3,3.92,58.85,74.23,504.26,14.0,21.77,25.29,27.95,14.41,1.98,2.94,2.55,2.19
174.0,Banke,1999.0,6.92,3.99,15.3,3.67,41.0,37.52,370.54,22.49,20.84,26.97,28.28,15.51,2.17,3.29,2.35,2.33
175.0,Banke,2000.0,8.1,5.21,17.03,3.3,0.72,90.08,852.56,22.74,20.38,26.43,26.41,14.46,2.04,3.01,2.36,2.39
176.0,Banke,2001.0,7.62,5.56,16.67,3.34,44.39,48.56,640.98,2.7,20.96,26.12,27.33,15.0,2.04,2.92,2.08,2.28
177.0,Banke,2002.0,7.3,5.31,14.47,4.13,9.96,23.61,403.23,89.94,21.16,26.84,28.87,14.88,2.2,2.97,2.49,2.34
178.0,Banke,2003.0,8.14,4.86,16.07,4.53,29.94,12.29,610.46,55.43,20.16,25.91,27.82,14.41,2.08,3.01,2.31,2.3
179.0,Banke,2004.0,8.42,6.18,16.92,4.75,39.06,135.37,849.29,36.26,19.28,26.92,26.36,14.68,1.94,3.06,2.32,2.16
180.0,Banke,2005.0,9.54,6.42,16.32,4.97,59.87,99.63,1047.3,71.89,19.24,25.27,27.18,14.46,1.83,2.82,2.51,2.26
181.0,Banke,2006.0,9.13,7.79,17.4,4.8,30.17,170.78,963.7,19.42,20.36,24.97,26.26,16.04,2.01,2.56,2.19,2.35
182.0,Banke,2007.0,10.24,8.59,17.39,4.76,9.95,202.18,1189.84,122.75,19.45,24.82,26.52,14.1,1.79,2.71,2.28,2.31
183.0,Banke,2008.0,11.35,6.32,18.18,5.14,12.78,113.66,1498.8,11.93,19.68,25.73,25.33,14.36,1.67,2.85,2.02,2.09
184.0,Banke,2009.0,9.7,6.37,16.05,5.19,151.58,65.08,879.58,19.94,19.12,25.96,27.72,15.2,2.02,2.92,2.36,2.25
185.0,Banke,2010.0,11.86,5.96,16.6,5.13,52.16,49.25,1127.77,41.83,19.94,27.6,27.27,14.2,1.83,3.08,2.41,2.15
186.0,Banke,2011.0,11.2,7.34,17.58,5.27,0.81,89.85,1467.68,57.64,19.51,25.27,26.09,13.73,1.8,2.82,2.3,2.13
187.0,Banke,2012.0,10.26,5.9,16.19,5.35,6.75,38.81,1097.28,80.45,18.79,25.47,27.4,13.43,1.76,3.03,2.52,2.31
188.0,Banke,2013.0,11.73,7.03,18.41,6.2,89.88,34.29,1488.31,154.4,19.6,25.86,25.7,13.75,1.78,3.0,2.27,2.13
189.0,Banke,2014.0,9.57,7.12,16.49,5.64,50.62,63.76,1027.88,98.8,19.88,25.33,27.67,13.81,2.06,3.02,2.35,2.25
190.0,Banke,2015.0,8.87,8.7,16.87,5.38,22.97,226.19,937.93,67.07,21.24,24.5,26.98,14.74,2.08,2.7,2.35,2.19
191.0,Banke,2016.0,9.84,6.96,18.26,4.43,61.5,151.96,1136.07,21.42,20.44,26.87,26.49,15.74,1.84,3.03,2.21,2.28
192.0,Banke,2017.0,10.46,7.31,17.84,5.17,8.37,157.74,1137.22,31.57,20.75,26.12,26.88,15.85,1.89,2.73,2.32,2.18
193.0,Banke,2018.0,9.68,7.65,18.07,4.68,0.04,6.98,44.39,0.48,19.47,25.95,26.65,14.76,1.97,2.8,2.34,2.24
194.0,Banke,2019.0,11.4,7.45,17.76,5.77,0.53,2.63,39.45,6.85,19.72,25.1,27.08,13.51,1.65,2.88,2.32,2.19
195.0,Bara,1981.0,9.88,8.34,18.22,5.25,28.46,216.12,1001.58,36.5,20.57,26.23,27.31,15.82,1.87,2.61,2.51,2.09
196.0,Bara,1982.0,8.86,7.32,17.12,4.92,13.68,109.98,708.2,84.9,21.56,26.39,28.37,15.75,1.9,2.7,2.48,2.13
197.0,Bara,1983.0,9.17,5.9,16.27,3.45,59.12,58.22,454.14,7.6,22.35,26.7,29.51,15.68,1.92,2.99,2.7,2.21
198.0,Bara,1984.0,8.88,5.79,18.08,3.71,15.45,51.78,898.67,28.22,21.17,28.31,26.87,15.5,1.84,3.04,2.47,2.32
199.0,Bara,1985.0,11.74,5.23,17.08,4.63,103.39,31.53,921.2,22.91,19.94,28.48,27.94,15.8,1.59,3.04,2.5,2.16
200.0,Bara,1986.0,7.74,5.89,16.6,4.91,45.62,64.53,675.03,48.19,21.56,26.95,27.73,15.92,1.91,2.88,2.66,2.25
201.0,Bara,1987.0,10.93,5.34,16.97,4.43,92.45,43.56,882.37,10.65,20.35,27.32,28.28,16.69,1.58,2.85,2.44,2.12
202.0,Bara,1988.0,9.3,7.01,18.16,4.51,15.9,149.56,811.05,29.58,22.24,27.26,27.65,17.0,1.88,2.71,2.36,2.13
203.0,Bara,1989.0,7.76,5.28,17.16,3.72,15.91,68.01,549.14,35.07,22.48,27.4,28.27,15.37,1.96,3.23,2.63,2.35
204.0,Bara,1990.0,9.47,6.15,17.91,4.16,19.3,29.33,901.41,24.59,22.06,27.37,27.84,17.16,1.87,2.8,2.54,2.1
205.0,Bara,1991.0,7.54,4.82,17.14,3.87,2.52,29.51,499.62,26.1,21.8,28.49,28.6,17.08,1.98,2.91,2.74,2.29
206.0,Bara,1992.0,8.6,4.92,15.72,3.8,57.18,30.6,475.36,7.55,22.36,28.0,28.92,15.92,1.98,3.55,2.74,2.13
207.0,Bara,1993.0,8.2,6.3,16.58,3.42,8.49,107.89,522.52,8.52,22.46,26.47,28.74,16.84,1.9,2.93,2.64,2.19
208.0,Bara,1994.0,7.55,5.28,16.8,3.8,7.88,29.78,515.22,23.42,22.2,28.2,29.11,16.76,2.02,2.97,2.72,2.34
209.0,Bara,1995.0,8.74,4.93,17.88,3.85,43.11,13.31,678.08,35.4,22.44,28.43,28.04,16.17,1.95,3.23,2.53,2.31
210.0,Bara,1996.0,8.91,5.56,17.46,4.17,39.3,40.96,652.73,51.7,21.52,28.35,27.94,16.04,1.96,3.05,2.32,2.26
211.0,Bara,1997.0,8.04,5.34,16.85,3.67,16.56,54.86,558.68,29.96,22.13,26.87,28.38,15.41,1.98,2.94,2.48,2.3
212.0,Bara,1998.0,11.33,6.92,17.64,3.97,41.58,59.48,667.75,8.33,23.14,27.02,28.42,16.1,1.86,2.92,2.65,2.24
213.0,Bara,1999.0,9.0,5.24,16.93,3.92,66.76,48.95,449.73,3.55,22.18,28.4,28.54,17.59,1.94,2.99,2.71,2.27
214.0,Bara,2000.0,9.47,6.44,18.27,3.36,3.02,77.12,772.43,2.82,22.31,27.6,27.32,16.12,1.93,2.79,2.48,2.29
215.0,Bara,2001.0,10.58,6.64,18.0,3.63,43.77,71.01,662.62,1.25,21.93,27.77,28.24,16.13,1.87,2.89,2.45,2.12
216.0,Bara,2002.0,8.75,7.74,16.45,4.52,29.24,113.83,414.98,37.68,22.78,27.39,29.0,16.63,1.9,2.87,2.6,2.16
217.0,Bara,2003.0,8.92,6.04,17.36,4.84,44.1,21.0,504.02,62.92,22.09,27.43,28.56,15.69,1.94,2.71,2.65,2.11
218.0,Bara,2004.0,9.93,8.06,18.49,5.25,84.28,247.61,959.62,27.75,20.66,27.43,26.83,16.07,1.7,2.57,2.45,1.95
219.0,Bara,2005.0,10.92,6.86,17.76,5.6,158.24,70.6,904.41,62.63,20.66,27.26,27.9,16.15,1.67,2.59,2.4,2.15
220.0,Bara,2006.0,11.14,8.29,18.51,5.31,31.98,177.22,1034.3,17.16,21.25,26.74,26.88,16.89,1.62,2.56,2.27,2.03
221.0,Bara,2007.0,12.22,9.13,18.46,5.44,30.07,155.39,1147.91,82.9,20.81,26.53,27.18,14.95,1.58,2.42,2.32,1.95
222.0,Bara,2008.0,12.58,7.74,19.12,5.92,24.87,173.84,1438.76,23.67,21.02,26.93,26.41,15.52,1.49,2.49,2.25,1.95
223.0,Bara,2009.0,10.12,7.15,17.75,5.42,61.98,128.0,833.13,4.48,21.38,27.3,28.12,16.58,1.88,2.67,2.29,2.04
224.0,Bara,2010.0,12.76,7.01,17.93,4.94,55.4,73.3,972.2,16.37,21.48,28.81,27.9,15.97,1.69,2.91,2.62,2.08
225.0,Bara,2011.0,12.02,8.3,18.57,5.31,5.51,188.81,1059.08,15.23,21.17,26.52,26.96,15.21,1.54,2.68,2.38,2.08
226.0,Bara,2012.0,10.47,6.19,17.42,5.27,28.98,40.03,1022.58,22.33,18.93,27.68,28.09,14.87,2.01,2.91,2.21,2.32
227.0,Bara,2013.0,12.47,7.7,18.5,5.89,183.11,160.52,1120.85,51.57,20.52,26.49,26.97,14.59,1.72,2.72,1.9,2.38
228.0,Bara,2014.0,11.56,7.47,18.61,6.1,77.26,163.26,1115.87,46.5,20.58,27.05,27.88,14.94,1.71,2.83,2.04,2.16
229.0,Bara,2015.0,10.81,9.15,18.23,5.92,41.94,195.43,1084.27,20.26,22.06,26.47,27.95,16.33,1.71,2.58,2.25,2.14
230.0,Bara,2016.0,11.77,7.38,19.07,5.2,69.32,141.27,1006.06,10.42,21.54,28.64,27.58,17.07,1.68,3.12,2.14,2.07
231.0,Bara,2017.0,12.28,8.82,19.05,5.51,37.3,225.99,1001.35,9.04,22.36,27.03,27.84,17.6,1.7,2.6,2.44,2.04
232.0,Bara,2018.0,9.56,8.92,18.91,4.66,0.22,6.91,26.76,0.12,21.92,26.76,27.92,16.12,1.85,2.72,2.47,2.08
233.0,Bara,2019.0,12.94,8.22,18.84,5.86,1.24,5.02,35.88,3.46,20.89,26.94,28.08,15.72,1.64,2.68,2.52,2.16
234.0,Bardiya,1981.0,8.49,7.35,17.17,5.25,52.28,170.9,1004.42,86.11,19.84,26.29,27.98,14.79,1.84,2.52,2.36,2.0
235.0,Bardiya,1982.0,8.47,7.98,15.99,4.96,13.15,110.64,785.29,134.66,20.74,25.29,28.83,14.67,1.98,2.87,2.28,2.15
236.0,Bardiya,1983.0,9.86,5.9,15.7,4.28,92.02,57.76,840.81,43.83,19.73,26.23,29.44,14.2,1.82,2.96,2.37,2.16
237.0,Bardiya,1984.0,7.07,5.86,17.19,4.13,20.89,37.43,735.82,65.12,21.02,27.99,28.09,14.31,2.08,2.92,2.19,2.3
238.0,Bardiya,1985.0,10.4,4.9,16.36,4.33,132.6,69.58,790.06,52.11,19.16,28.32,28.5,15.17,1.76,3.13,2.35,2.24
239.0,Bardiya,1986.0,7.15,5.51,15.62,4.72,21.44,52.37,791.33,58.31,20.88,26.68,28.24,14.94,2.01,2.93,2.22,2.15
240.0,Bardiya,1987.0,6.38,5.68,14.07,3.94,54.68,72.12,419.36,38.28,21.53,26.72,30.89,16.2,1.99,3.03,2.34,2.05
241.0,Bardiya,1988.0,8.75,5.57,17.68,4.5,4.09,92.17,1059.29,113.71,21.18,27.78,28.17,16.24,1.92,2.91,2.24,2.1
242.0,Bardiya,1989.0,6.18,4.59,16.5,3.77,6.49,28.48,607.84,56.09,21.85,27.14,28.87,14.71,2.15,3.27,2.22,2.32
243.0,Bardiya,1990.0,8.32,6.48,17.23,4.3,6.92,68.09,811.08,81.79,21.44,26.73,28.38,16.49,1.97,2.81,2.24,2.3
244.0,Bardiya,1991.0,6.71,4.46,16.04,4.15,5.26,40.94,518.54,50.64,20.81,28.19,29.54,15.96,2.08,3.01,2.39,2.27
245.0,Bardiya,1992.0,7.78,4.7,15.64,4.12,50.74,25.93,684.44,6.68,21.27,27.47,28.85,15.31,2.05,3.38,2.34,2.16
246.0,Bardiya,1993.0,5.4,5.25,15.71,3.27,0.14,80.1,437.67,20.1,22.44,26.42,29.55,16.37,2.13,2.91,2.41,2.24
247.0,Bardiya,1994.0,6.66,4.92,16.2,3.85,1.32,20.94,505.54,45.3,21.9,28.05,29.54,16.21,2.15,2.99,2.38,2.33
248.0,Bardiya,1995.0,7.29,4.81,15.97,3.93,18.73,8.55,494.9,38.83,22.49,27.98,29.68,15.63,2.1,3.04,2.46,2.31
249.0,Bardiya,1996.0,8.14,5.45,16.5,3.95,36.79,32.55,461.18,82.23,21.26,27.9,28.93,15.62,2.08,3.0,2.41,2.26
250.0,Bardiya,1997.0,7.02,5.03,15.22,3.63,18.62,29.21,308.27,67.12,21.9,26.64,29.93,14.78,2.02,2.93,2.4,2.32
251.0,Bardiya,1998.0,9.59,6.07,16.58,4.09,53.17,77.75,434.4,12.84,22.9,26.73,29.53,15.25,1.98,2.76,2.5,2.07
252.0,Bardiya,1999.0,6.93,4.1,15.56,3.7,36.72,35.54,334.8,21.86,21.99,28.49,29.94,16.47,2.11,3.07,2.27,2.2
253.0,Bardiya,2000.0,8.06,5.36,17.56,3.4,0.67,89.31,800.52,23.81,21.66,27.91,27.8,15.35,1.95,2.89,2.24,2.25
254.0,Bardiya,2001.0,7.58,5.66,17.13,3.33,36.26,47.48,625.87,2.3,22.26,27.63,28.83,16.0,1.96,2.78,2.05,2.17
255.0,Bardiya,2002.0,7.43,5.33,14.68,4.22,9.12,23.93,376.58,92.23,22.31,28.43,30.51,15.79,2.11,2.86,2.44,2.23
256.0,Bardiya,2003.0,8.32,4.99,16.49,4.8,30.31,10.89,591.18,55.07,21.22,27.41,29.3,15.19,2.02,2.85,2.22,2.17
257.0,Bardiya,2004.0,8.44,6.33,17.43,4.93,39.43,142.03,809.86,35.22,20.54,28.44,27.74,15.52,1.9,2.86,2.19,2.07
258.0,Bardiya,2005.0,9.9,6.69,16.86,5.11,54.96,102.72,1028.1,76.37,20.13,26.76,28.56,15.26,1.76,2.6,2.38,2.15
259.0,Bardiya,2006.0,9.18,8.03,17.98,4.86,28.37,174.94,928.54,21.17,21.77,26.43,27.64,16.94,1.92,2.45,2.07,2.18
260.0,Bardiya,2007.0,10.44,8.84,18.01,4.89,8.7,210.12,1161.62,128.93,20.36,26.23,27.9,14.95,1.72,2.51,2.19,2.17
261.0,Bardiya,2008.0,11.8,6.49,18.84,5.24,12.07,110.99,1431.86,12.93,20.55,27.25,26.59,15.17,1.58,2.65,1.92,1.98
262.0,Bardiya,2009.0,10.07,6.53,16.53,5.39,151.08,67.46,853.44,20.84,19.94,27.41,29.2,15.87,1.9,2.82,2.31,2.08
263.0,Bardiya,2010.0,12.38,5.95,17.13,5.37,53.07,47.27,1120.74,44.96,20.83,29.25,28.6,14.98,1.75,2.88,2.3,2.03
264.0,Bardiya,2011.0,11.66,7.61,18.31,5.54,1.0,94.2,1428.98,63.69,20.43,26.75,27.4,14.35,1.7,2.65,2.13,2.01
265.0,Bardiya,2012.0,10.63,6.06,16.82,5.53,6.78,43.27,1039.14,78.01,19.84,26.94,28.83,14.27,1.69,2.81,2.49,2.13
266.0,Bardiya,2013.0,12.14,7.25,19.22,6.45,86.05,39.49,1440.1,167.33,20.48,27.37,27.07,14.42,1.69,2.89,2.22,2.0
267.0,Bardiya,2014.0,9.7,7.38,16.94,5.8,48.79,67.27,966.86,102.54,21.01,26.67,29.2,14.59,1.86,2.92,2.26,2.11
268.0,Bardiya,2015.0,8.46,8.87,17.11,5.37,12.86,214.24,767.57,71.77,23.06,25.98,28.57,15.78,2.05,2.6,2.28,2.1
269.0,Bardiya,2016.0,9.59,6.99,18.72,4.21,27.46,125.22,977.81,25.24,21.68,28.61,28.0,16.91,1.78,2.9,2.19,2.16
270.0,Bardiya,2017.0,10.3,7.1,18.24,5.08,1.72,124.56,967.59,33.46,21.99,27.9,28.37,16.9,1.83,2.69,2.25,2.1
271.0,Bardiya,2018.0,10.14,7.61,18.48,4.7,0.11,6.1,39.78,0.53,20.45,27.65,28.18,15.69,1.83,2.76,2.26,2.12
272.0,Bardiya,2019.0,11.46,7.43,18.22,5.9,0.46,1.88,33.97,7.09,20.92,26.69,28.59,14.27,1.54,2.71,2.22,2.1
273.0,Bhaktapur,1981.0,6.67,6.51,13.49,3.44,19.29,204.69,739.53,25.96,10.42,13.33,17.33,5.38,1.72,2.49,2.16,1.9
274.0,Bhaktapur,1982.0,6.34,5.62,12.8,3.33,10.14,72.03,505.69,88.29,10.44,13.41,17.74,5.35,1.9,2.65,2.28,1.9
275.0,Bhaktapur,1983.0,6.32,4.81,12.52,2.41,42.02,62.39,355.2,5.41,11.28,13.46,18.32,4.68,1.83,2.82,2.34,2.05
276.0,Bhaktapur,1984.0,6.44,4.84,13.22,2.53,13.38,57.54,669.87,20.71,10.58,15.22,17.06,5.44,1.79,2.81,2.15,2.08
277.0,Bhaktapur,1985.0,7.9,4.47,12.82,3.2,69.03,35.37,609.88,21.27,10.2,15.24,17.59,5.52,1.64,2.86,2.28,1.98
278.0,Bhaktapur,1986.0,5.52,4.71,12.63,3.07,34.22,50.99,489.63,43.26,10.64,13.56,17.39,5.6,1.89,2.8,2.2,2.02
279.0,Bhaktapur,1987.0,6.98,4.3,12.63,3.02,82.94,35.76,583.96,8.48,10.88,13.99,17.98,6.64,1.67,2.79,2.24,1.98
280.0,Bhaktapur,1988.0,6.23,5.46,13.45,3.26,11.95,137.73,592.48,25.82,11.28,14.46,17.61,7.04,1.84,2.7,2.16,1.94
281.0,Bhaktapur,1989.0,5.58,4.41,13.04,2.61,11.26,68.1,396.42,33.11,11.15,14.47,17.72,5.0,1.98,2.84,2.3,2.16
282.0,Bhaktapur,1990.0,6.56,5.16,13.33,3.06,21.64,29.39,611.57,18.47,11.28,13.82,17.84,6.87,1.78,2.75,2.2,1.94
283.0,Bhaktapur,1991.0,5.22,4.13,13.16,2.8,2.42,32.71,364.46,22.63,11.0,14.9,18.02,5.9,1.9,2.81,2.31,2.04
284.0,Bhaktapur,1992.0,6.29,4.03,12.06,2.72,45.4,22.75,356.71,9.92,11.14,14.82,17.92,5.1,1.9,3.03,2.37,2.03
285.0,Bhaktapur,1993.0,5.69,5.03,12.87,2.64,7.97,107.7,371.55,8.57,11.81,13.43,17.93,6.57,1.95,2.77,2.31,2.01
286.0,Bhaktapur,1994.0,5.1,4.42,12.92,2.6,3.66,28.16,325.32,16.81,11.01,14.79,18.59,5.98,2.05,2.85,2.38,2.15
287.0,Bhaktapur,1995.0,5.94,4.18,13.48,2.65,39.01,18.87,466.39,22.61,11.66,14.97,17.86,5.19,1.94,2.94,2.26,2.11
288.0,Bhaktapur,1996.0,6.17,4.63,13.15,2.72,22.49,35.63,448.8,36.02,11.38,14.99,17.54,5.92,1.87,2.88,2.25,2.05
289.0,Bhaktapur,1997.0,5.48,4.42,12.74,2.5,5.88,45.86,362.12,21.55,10.8,13.46,18.0,4.75,2.0,2.75,2.36,2.07
290.0,Bhaktapur,1998.0,7.47,5.45,13.27,2.58,24.85,55.39,446.23,3.98,13.02,14.3,18.4,6.27,1.83,2.73,2.32,2.06
291.0,Bhaktapur,1999.0,6.02,4.24,13.02,2.65,43.81,45.17,323.4,2.6,11.88,15.62,18.05,7.34,1.9,2.85,2.36,2.02
292.0,Bhaktapur,2000.0,6.86,5.22,13.51,2.4,4.01,63.0,530.63,1.93,11.74,14.4,17.49,5.55,1.88,2.73,2.27,2.08
293.0,Bhaktapur,2001.0,7.05,5.36,13.42,2.44,21.1,44.77,451.0,0.46,11.84,14.51,18.1,6.51,1.83,2.78,2.28,2.03
294.0,Bhaktapur,2002.0,5.96,6.1,12.68,2.97,21.2,85.96,315.65,28.8,11.68,14.41,18.1,6.31,1.94,2.66,2.37,1.99
295.0,Bhaktapur,2003.0,5.85,5.0,13.12,3.02,31.25,17.7,347.91,59.17,12.0,14.08,18.22,5.76,1.92,2.72,2.34,1.96
296.0,Bhaktapur,2004.0,6.98,6.39,13.75,3.58,81.26,251.59,771.17,18.58,9.76,14.68,17.08,5.9,1.66,2.5,2.14,1.91
297.0,Bhaktapur,2005.0,7.07,5.63,13.31,3.65,115.34,75.33,701.08,56.55,10.44,13.74,17.84,5.74,1.62,2.59,2.22,1.9
298.0,Bhaktapur,2006.0,7.57,6.44,13.67,3.67,26.07,146.5,765.6,19.37,10.54,13.86,17.3,7.72,1.72,2.51,2.12,1.95
299.0,Bhaktapur,2007.0,7.97,6.94,13.86,3.57,22.27,130.67,827.72,69.72,11.2,13.95,17.39,5.58,1.62,2.42,2.13,1.9
300.0,Bhaktapur,2008.0,8.2,6.06,13.89,3.86,23.04,144.8,929.68,16.5,11.34,13.9,17.01,5.85,1.62,2.59,2.07,1.97
301.0,Bhaktapur,2009.0,6.54,5.67,13.3,3.49,49.29,110.71,580.71,2.84,11.24,14.36,17.89,7.3,1.82,2.63,2.28,2.02
302.0,Bhaktapur,2010.0,8.55,5.68,13.5,3.12,39.4,65.67,800.67,10.95,11.52,15.75,17.76,6.33,1.64,2.75,2.35,1.99
303.0,Bhaktapur,2011.0,8.43,6.52,13.76,3.61,7.05,151.03,797.33,12.88,11.02,13.53,17.23,5.55,1.63,2.53,2.16,1.96
304.0,Bhaktapur,2012.0,6.24,5.19,13.17,3.39,24.92,43.72,804.69,15.38,9.76,14.28,18.03,5.28,1.86,2.82,2.26,2.14
305.0,Bhaktapur,2013.0,8.38,6.02,13.72,3.64,146.33,150.04,903.69,47.59,11.04,14.09,17.35,5.37,1.62,2.76,2.1,2.07
306.0,Bhaktapur,2014.0,7.84,6.06,13.98,4.04,52.61,151.26,936.25,39.58,10.99,13.93,17.72,5.91,1.71,2.65,2.26,1.94
307.0,Bhaktapur,2015.0,7.83,6.99,13.72,4.17,39.93,173.54,820.84,11.13,11.44,13.63,17.82,5.93,1.65,2.46,2.34,1.91
308.0,Bhaktapur,2016.0,8.24,6.21,14.32,3.94,50.7,109.56,849.54,14.18,11.79,15.16,17.55,7.02,1.62,2.74,2.19,1.9
309.0,Bhaktapur,2017.0,8.65,6.87,14.17,3.88,46.46,192.15,698.76,8.75,11.77,13.79,17.9,7.43,1.69,2.52,2.35,1.88
310.0,Bhaktapur,2018.0,6.84,7.1,14.25,3.4,0.2,6.26,21.61,0.16,10.54,13.68,17.73,6.32,1.84,2.5,2.21,1.93
311.0,Bhaktapur,2019.0,8.68,6.44,14.04,3.94,1.22,4.49,25.96,2.55,11.66,13.91,17.98,5.16,1.59,2.58,2.26,1.95
312.0,Chitwan,1981.0,9.19,7.74,17.2,4.8,33.08,192.84,956.31,44.92,19.08,24.32,25.73,14.43,1.72,2.46,2.19,1.9
313.0,Chitwan,1982.0,8.42,6.8,16.23,4.57,10.94,79.56,686.71,88.36,19.73,24.45,26.68,14.26,1.88,2.62,2.18,1.94
314.0,Chitwan,1983.0,8.77,5.71,15.41,3.26,79.52,71.03,398.85,7.79,20.54,24.64,27.8,14.1,1.88,2.76,2.38,2.04
315.0,Chitwan,1984.0,8.22,5.29,17.13,3.44,19.35,40.55,834.89,24.37,19.54,26.46,25.4,14.23,1.82,2.86,2.22,2.06
316.0,Chitwan,1985.0,10.76,4.71,16.0,4.25,80.88,28.9,743.29,29.78,18.49,26.53,26.41,14.4,1.64,2.88,2.26,2.01
317.0,Chitwan,1986.0,6.78,5.19,15.56,4.24,32.1,46.45,527.83,47.49,20.14,25.06,26.28,14.69,1.98,2.76,2.3,2.03
318.0,Chitwan,1987.0,9.52,4.98,15.86,3.9,104.43,33.99,704.52,14.95,19.14,25.3,26.88,15.41,1.6,2.72,2.21,1.97
319.0,Chitwan,1988.0,8.53,6.24,17.31,4.08,15.03,124.88,775.18,27.37,20.7,25.61,26.06,15.74,1.84,2.64,2.13,2.0
320.0,Chitwan,1989.0,6.94,4.9,16.6,3.44,11.02,64.61,544.62,39.38,20.78,25.56,26.46,14.02,2.04,2.91,2.27,2.11
321.0,Chitwan,1990.0,8.91,5.78,17.1,3.91,13.98,30.38,878.99,24.48,20.4,25.32,26.16,15.67,1.82,2.72,2.17,2.01
322.0,Chitwan,1991.0,6.87,4.39,16.46,3.59,3.12,39.06,454.91,30.68,20.2,26.38,26.92,15.47,1.97,2.79,2.4,2.12
323.0,Chitwan,1992.0,8.22,4.54,15.12,3.65,70.42,21.87,478.85,5.39,20.42,26.03,27.07,14.32,1.96,3.15,2.38,2.02
324.0,Chitwan,1993.0,7.14,5.7,15.94,3.09,5.83,95.75,493.61,7.88,20.84,24.49,26.97,15.4,1.98,2.73,2.34,2.05
325.0,Chitwan,1994.0,6.9,4.87,16.06,3.44,4.49,20.46,488.15,21.77,20.51,26.16,27.38,15.34,2.02,2.87,2.34,2.1
326.0,Chitwan,1995.0,7.91,4.74,16.98,3.56,39.74,19.84,591.79,26.35,20.92,26.3,26.48,14.61,1.96,2.99,2.21,2.12
327.0,Chitwan,1996.0,8.2,5.35,16.56,3.79,41.28,58.51,554.95,56.0,20.1,26.21,26.27,14.68,1.92,2.86,2.16,2.05
328.0,Chitwan,1997.0,6.94,5.0,15.66,3.25,9.16,48.21,383.82,23.19,20.71,24.75,27.18,14.04,1.97,2.76,2.38,2.08
329.0,Chitwan,1998.0,10.3,6.32,16.89,3.51,41.77,56.97,631.61,5.54,21.72,25.1,26.82,14.88,1.76,2.67,2.35,2.04
330.0,Chitwan,1999.0,7.96,4.78,16.02,3.44,59.7,50.65,369.19,6.53,20.69,26.46,27.04,16.26,1.9,2.83,2.4,2.06
331.0,Chitwan,2000.0,8.58,5.86,17.32,3.03,4.93,68.21,679.65,3.52,20.82,25.68,25.82,14.74,1.89,2.68,2.17,2.09
332.0,Chitwan,2001.0,9.32,6.25,17.05,3.2,28.24,68.04,583.54,0.42,20.58,25.7,26.7,15.03,1.83,2.71,2.18,2.02
333.0,Chitwan,2002.0,7.69,6.73,15.42,3.9,18.04,74.92,334.19,39.96,21.29,25.68,27.66,15.3,1.92,2.72,2.34,2.01
334.0,Chitwan,2003.0,7.85,5.37,16.36,4.29,23.79,18.86,422.37,52.84,20.85,25.47,27.13,14.52,1.86,2.59,2.37,1.95
335.0,Chitwan,2004.0,9.41,7.37,17.74,4.77,84.13,210.05,970.31,27.98,18.9,25.67,25.17,14.72,1.62,2.52,2.08,1.87
336.0,Chitwan,2005.0,10.25,6.17,16.95,5.15,191.17,64.33,893.78,59.27,18.85,25.22,26.28,14.82,1.6,2.52,2.09,1.85
337.0,Chitwan,2006.0,10.34,7.86,17.88,4.93,37.15,194.79,972.42,17.85,19.66,24.65,25.28,15.75,1.64,2.41,1.99,1.86
338.0,Chitwan,2007.0,11.36,8.59,17.55,4.95,35.84,141.03,1096.46,97.93,19.33,24.72,25.68,13.81,1.52,2.35,2.11,1.79
339.0,Chitwan,2008.0,11.82,6.87,18.21,5.36,35.9,145.19,1428.69,14.21,19.55,25.09,24.84,14.35,1.47,2.49,1.99,1.76
340.0,Chitwan,2009.0,9.5,6.71,17.05,4.9,65.33,146.58,820.09,5.01,19.8,25.31,26.31,15.61,1.7,2.57,2.08,1.86
341.0,Chitwan,2010.0,12.08,6.36,17.14,4.55,45.64,49.69,1032.2,16.85,19.84,27.06,26.32,14.89,1.58,2.76,2.3,1.84
342.0,Chitwan,2011.0,11.38,7.79,17.68,4.88,7.92,177.52,1039.87,15.83,19.57,24.61,25.42,14.03,1.58,2.51,2.1,1.86
343.0,Chitwan,2012.0,10.16,5.67,16.73,4.93,46.36,41.42,1120.65,26.82,17.96,25.63,26.46,13.89,1.54,2.79,2.11,1.88
344.0,Chitwan,2013.0,11.8,7.55,17.99,5.71,191.66,168.54,1284.0,62.45,19.16,24.72,25.14,13.61,1.56,2.55,1.86,1.87
345.0,Chitwan,2014.0,10.92,7.37,17.85,5.81,100.44,158.87,1337.56,55.66,19.14,25.0,26.12,14.02,1.62,2.65,1.97,1.74
346.0,Chitwan,2015.0,10.28,9.04,17.63,5.75,69.31,283.35,1394.06,43.54,20.27,24.16,26.05,14.78,1.64,2.35,2.05,1.87
